,trope,all_genres,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
9319,BegoneBribe,1.56599902908e-05,0.0,0.0,0.0,0.0,1.48595033954e-05,2.73246440965e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
9320,BeleagueredBureaucrat,1.56599902908e-05,0.0,0.0,0.0,0.000146049364685,1.48595033954e-05,0.0,0.0,2.75865874012e-05,0.0,8.78310131307e-05,0.0,0.000184604024368,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
9321,BeliefMakesYouStupid,1.56599902908e-05,0.0,0.0,0.0,0.0,2.97190067908e-05,2.73246440965e-05,0.000790513833992,2.75865874012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
9322,BelievingTheirOwnLies,1.56599902908e-05,1.53716086388e-05,2.04821498064e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,7.8400627205e-05,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,2.68528464017e-05,0.0,0.0
9323,BewareMyStingerTail,1.56599902908e-05,1.53716086388e-05,4.09642996129e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55394143631e-05,0.0,0.0,0.0,0.0,6.66777796299e-05,0.0,0.0,2.68528464017e-05,0.0,0.0
9324,BewareOfViciousDog,1.56599902908e-05,0.0,4.09642996129e-05,0.0,0.0,2.97190067908e-05,0.0,0.0,2.75865874012e-05,0.00015680125441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9325,BigBrotherWorship,1.56599902908e-05,0.0,0.0,0.0,0.0,2.97190067908e-05,2.73246440965e-05,0.0,4.13798811018e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9326,BigDamnGunship,1.56599902908e-05,4.61148259165e-05,4.09642996129e-05,0.0,0.0,0.0,2.73246440965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66777796299e-05,0.0,0.0,2.68528464017e-05,0.0,0.0
9327,BigDamPlot,1.56599902908e-05,1.53716086388e-05,0.0,0.0,0.0,1.48595033954e-05,2.73246440965e-05,0.0,1.37932937006e-05,7.8400627205e-05,8.78310131307e-05,0.0,0.0,4.55394143631e-05,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
9328,BigfootSasquatchAndYeti,1.56599902908e-05,0.0,0.0,0.0,0.0,4.45785101862e-05,0.0,0.0,1.37932937006e-05,7.8400627205e-05,8.78310131307e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
9329,BiggerStick,1.56599902908e-05,4.61148259165e-05,4.09642996129e-05,0.0,0.0,0.0,2.73246440965e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,2.68528464017e-05,0.0,0.0
9330,BigGuyRodeo,1.56599902908e-05,3.07432172777e-05,2.04821498064e-05,0.0,0.0,2.97190067908e-05,2.73246440965e-05,0.0,0.0,7.8400627205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
9331,BigLittleBrother,1.56599902908e-05,0.0,6.14464494193e-05,0.000293341155764,0.0,0.0,0.0,0.0,0.0,0.000235201881615,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
9332,BigRedDevil,1.56599902908e-05,0.0,4.09642996129e-05,0.0,0.0,2.97190067908e-05,0.0,0.0,0.0,0.0,8.78310131307e-05,0.0,0.0,0.0,0.000123563573459,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
9333,BigSleep,1.56599902908e-05,1.53716086388e-05,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,2.75865874012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,2.68528464017e-05,0.0,0.0
9334,BindleStick,1.56599902908e-05,0.0,2.04821498064e-05,0.0,0.0,2.97190067908e-05,0.0,0.0,2.75865874012e-05,7.8400627205e-05,0.0,0.0,0.000184604024368,0.0,0.000123563573459,0.00023629489603,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
9335,BioAugmentation,1.56599902908e-05,3.07432172777e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,4.39155065654e-05,0.0,0.0,4.55394143631e-05,0.000123563573459,0.00023629489603,0.0,0.0,6.66777796299e-05,0.0,0.0,0.0,0.0,0.0
9336,BioPunk,1.56599902908e-05,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,4.55394143631e-05,0.0,0.0,0.0,0.0,6.66777796299e-05,0.0,0.0,2.68528464017e-05,0.0,0.0
9337,Bishounen,1.56599902908e-05,1.53716086388e-05,2.04821498064e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,2.75865874012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
9338,BizarreAndImprobableGolfGame,1.56599902908e-05,1.53716086388e-05,2.04821498064e-05,0.0,0.0,2.97190067908e-05,2.73246440965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000610314311871,0.0,0.0,0.0
9339,BlackBox,1.56599902908e-05,3.07432172777e-05,4.09642996129e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,0.0,0.000123563573459,0.00023629489603,0.0,0.0,3.3338889815e-05,0.0,0.0,2.68528464017e-05,0.0,0.0
9340,BlackSpot,1.56599902908e-05,3.07432172777e-05,4.09642996129e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,4.55394143631e-05,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
9341,BlahBlahBlah,1.56599902908e-05,0.0,0.0,0.0,0.000146049364685,1.48595033954e-05,2.73246440965e-05,0.0,4.13798811018e-05,0.0,4.39155065654e-05,0.0,0.000184604024368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
9342,BlaxploitationParody,1.56599902908e-05,1.53716086388e-05,0.0,0.0,0.0,4.45785101862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9343,BleepDammit,1.56599902908e-05,3.07432172777e-05,2.04821498064e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,7.8400627205e-05,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
9344,BlessedAreTheCheesemakers,1.56599902908e-05,0.0,0.0,0.0,0.0,2.97190067908e-05,2.73246440965e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.55394143631e-05,0.0,0.0,0.00013025921584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9345,BlindBlackGuy,1.56599902908e-05,1.53716086388e-05,2.04821498064e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,4.13798811018e-05,7.8400627205e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
9346,BlindingCameraFlash,1.56599902908e-05,0.0,0.0,0.0,0.0,1.48595033954e-05,5.4649288193e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013025921584,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
9347,BlitzEvacuees,1.56599902908e-05,0.0,2.04821498064e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,0.000235201881615,0.000131746519696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9348,BlondeRepublicanSexKitten,1.56599902908e-05,0.0,0.0,0.0,0.0,4.45785101862e-05,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000101311990274,0.0,0.0,0.0,0.0,0.0,0.0
9349,BoisterousWeakling,1.56599902908e-05,1.53716086388e-05,2.04821498064e-05,0.0,0.0,4.45785101862e-05,0.0,0.0,1.37932937006e-05,7.8400627205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9350,BombproofAppliance,1.56599902908e-05,4.61148259165e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
9351,BoogieKnights,1.56599902908e-05,3.07432172777e-05,2.04821498064e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,7.8400627205e-05,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66777796299e-05,0.0,0.0,2.68528464017e-05,0.0,0.0
9352,BoomerangComeback,1.56599902908e-05,3.07432172777e-05,6.14464494193e-05,0.0,0.0,2.97190067908e-05,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9353,BoomTown,1.56599902908e-05,1.53716086388e-05,0.0,0.0,0.0,2.97190067908e-05,0.0,0.0,2.75865874012e-05,0.0,0.0,0.0,0.000184604024368,0.0,0.000123563573459,0.00023629489603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028129395218
9354,BootstrappedTheme,1.56599902908e-05,0.0,4.09642996129e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,0.00015680125441,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.000207296849088,0.0
9355,BossBattle,1.56599902908e-05,3.07432172777e-05,4.09642996129e-05,0.0,0.0,0.0,0.0,0.0,2.75865874012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
9356,BowAndSwordInAccord,1.56599902908e-05,1.53716086388e-05,6.14464494193e-05,0.000293341155764,0.0,0.0,0.0,0.0,2.75865874012e-05,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
9357,BowelBreakingBricks,1.56599902908e-05,3.07432172777e-05,4.09642996129e-05,0.0,0.0,1.48595033954e-05,2.73246440965e-05,0.0,0.0,0.0,8.78310131307e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9358,BoyBand,1.56599902908e-05,0.0,0.0,0.0,0.0,4.45785101862e-05,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.000247127146917,0.00023629489603,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
9359,BreakfastClub,1.56599902908e-05,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,9.10788287263e-05,0.0,0.0,0.00013025921584,0.0,3.3338889815e-05,0.0,0.0,2.68528464017e-05,0.0,0.0
9360,BrickBreak,1.56599902908e-05,4.61148259165e-05,0.0,0.0,0.000146049364685,1.48595033954e-05,2.73246440965e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9361,BrideAndSwitch,1.56599902908e-05,1.53716086388e-05,2.04821498064e-05,0.0,0.0,4.45785101862e-05,0.0,0.0,2.75865874012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000101311990274,0.0,0.0,0.0,0.0,0.0,0.0
9362,Bridezilla,1.56599902908e-05,0.0,0.0,0.0,0.0,4.45785101862e-05,2.73246440965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
9363,BrokenGlassPenalty,1.56599902908e-05,0.0,2.04821498064e-05,0.0,0.000146049364685,2.97190067908e-05,0.0,0.0,2.75865874012e-05,0.000235201881615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9364,BruceWayneHeldHostage,1.56599902908e-05,3.07432172777e-05,6.14464494193e-05,0.0,0.0,1.48595033954e-05,2.73246440965e-05,0.0,0.0,7.8400627205e-05,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9365,BugWar,1.56599902908e-05,1.53716086388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.10788287263e-05,0.0,0.0,0.0,0.0,6.66777796299e-05,0.0,0.0,2.68528464017e-05,0.0,0.0
9366,BulletSeed,1.56599902908e-05,1.53716086388e-05,2.04821498064e-05,0.0,0.0,4.45785101862e-05,2.73246440965e-05,0.0,0.0,7.8400627205e-05,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9367,BusmansVocabulary,1.56599902908e-05,0.0,0.0,0.0,0.0,4.45785101862e-05,5.4649288193e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.000123563573459,0.0,0.0,0.0,0.0,0.0,0.000305157155935,0.0,0.0,0.0
9368,ButLiquorIsQuicker,1.56599902908e-05,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.10788287263e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
9369,ButNotTooEvil,1.56599902908e-05,1.53716086388e-05,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,4.13798811018e-05,0.0,0.0,0.0,0.000184604024368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37056928034e-05,0.000207296849088,0.0
9370,ButterflyKnife,1.56599902908e-05,4.61148259165e-05,2.04821498064e-05,0.0,0.0,0.0,5.4649288193e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66777796299e-05,0.0,0.0,0.0,0.0,0.0
9371,ButThisIsRidiculous,1.56599902908e-05,1.53716086388e-05,2.04821498064e-05,0.0,0.0,4.45785101862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55394143631e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
9372,ByTheEyesOfTheBlind,1.56599902908e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,7.8400627205e-05,4.39155065654e-05,0.0,0.0,4.55394143631e-05,0.0,0.0,6.51296079198e-05,0.0,3.3338889815e-05,0.0,0.0,2.68528464017e-05,0.000207296849088,0.0
9373,ByTheHair,1.56599902908e-05,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,9.10788287263e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9374,ByTheLightsOfTheirEyes,1.56599902908e-05,1.53716086388e-05,6.14464494193e-05,0.0,0.0,2.97190067908e-05,0.0,0.0,0.0,0.00015680125441,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9375,CableCarActionSequence,1.56599902908e-05,4.61148259165e-05,6.14464494193e-05,0.0,0.0,0.0,5.4649288193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000207296849088,0.0
9376,CakeEater,1.56599902908e-05,1.53716086388e-05,0.0,0.0,0.0,2.97190067908e-05,2.73246440965e-05,0.0,2.75865874012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
9377,CallingYourShots,1.56599902908e-05,0.0,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,2.75865874012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000915471467806,0.0,0.0,0.0
9378,CallThatAFormation,1.56599902908e-05,1.53716086388e-05,4.09642996129e-05,0.000293341155764,0.000146049364685,0.0,0.0,0.0,4.13798811018e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9379,CameBackStrong,1.56599902908e-05,1.53716086388e-05,0.0,0.0,0.0,1.48595033954e-05,2.73246440965e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.55394143631e-05,0.0,0.0,0.0,0.0,6.66777796299e-05,0.0,0.0,5.37056928034e-05,0.0,0.0
9380,CameraTricks,1.56599902908e-05,0.0,0.0,0.0,0.0,0.0,2.73246440965e-05,0.0,4.13798811018e-05,0.0,0.0,0.0,0.0,0.0,0.000123563573459,0.00023629489603,0.0,5.0655995137e-05,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
9381,CampbellCountry,1.56599902908e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75865874012e-05,0.0,0.0,0.0,0.000184604024368,0.000136618243089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37056928034e-05,0.0,0.0
9382,CampCook,1.56599902908e-05,0.0,2.04821498064e-05,0.0,0.0,2.97190067908e-05,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,4.55394143631e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.00056258790436
9383,CandlelitBath,1.56599902908e-05,0.0,0.0,0.0,0.0,4.45785101862e-05,2.73246440965e-05,0.0,1.37932937006e-05,7.8400627205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
9384,CannibalismSuperpower,1.56599902908e-05,1.53716086388e-05,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.10788287263e-05,0.0,0.0,0.0,5.0655995137e-05,3.3338889815e-05,0.0,0.0,5.37056928034e-05,0.0,0.0
9385,CannotDream,1.56599902908e-05,0.0,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,9.10788287263e-05,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,2.68528464017e-05,0.0,0.0
9386,CanOnlyMoveTheEyes,1.56599902908e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,0.000136618243089,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
9387,CapeSwish,1.56599902908e-05,3.07432172777e-05,4.09642996129e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,0.0,8.78310131307e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9388,CaptainCrash,1.56599902908e-05,4.61148259165e-05,0.0,0.0,0.0,4.45785101862e-05,2.73246440965e-05,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000207296849088,0.0
9389,CaptainPatriotic,1.56599902908e-05,4.61148259165e-05,4.09642996129e-05,0.0,0.0,1.48595033954e-05,2.73246440965e-05,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
9390,CaptiveDate,1.56599902908e-05,1.53716086388e-05,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,0.0,4.39155065654e-05,0.0,0.0,4.55394143631e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
9391,CaptivityHarmonica,1.56599902908e-05,0.0,4.09642996129e-05,0.0,0.0,1.48595033954e-05,2.73246440965e-05,0.0,1.37932937006e-05,0.00015680125441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
9392,CarloadOfCoolKids,1.56599902908e-05,1.53716086388e-05,4.09642996129e-05,0.000293341155764,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
9393,CarnivoreConfusion,1.56599902908e-05,1.53716086388e-05,4.09642996129e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,0.00015680125441,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9394,CarvedMark,1.56599902908e-05,1.53716086388e-05,2.04821498064e-05,0.0,0.0,0.0,2.73246440965e-05,0.0,2.75865874012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,2.68528464017e-05,0.000207296849088,0.0
9395,CastAsAMask,1.56599902908e-05,0.0,0.0,0.0,0.0,0.0,5.4649288193e-05,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013025921584,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.00028129395218
9396,CasualInterstellarTravel,1.56599902908e-05,3.07432172777e-05,4.09642996129e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39155065654e-05,0.0,0.0,4.55394143631e-05,0.0,0.0,0.0,0.0,6.66777796299e-05,0.0,0.0,2.68528464017e-05,0.0,0.0
9397,Catch22Dilemma,1.56599902908e-05,4.61148259165e-05,4.09642996129e-05,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,7.8400627205e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
9398,CatsAreSnarkers,1.56599902908e-05,0.0,6.14464494193e-05,0.000586682311528,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,0.00015680125441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9399,CatsHateWater,1.56599902908e-05,1.53716086388e-05,4.09642996129e-05,0.0,0.0,1.48595033954e-05,2.73246440965e-05,0.0,1.37932937006e-05,7.8400627205e-05,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9400,CatUpATree,1.56599902908e-05,3.07432172777e-05,0.0,0.0,0.0,4.45785101862e-05,0.0,0.0,1.37932937006e-05,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9401,CaughtOnTheJumbotron,1.56599902908e-05,0.0,0.0,0.0,0.0,4.45785101862e-05,0.0,0.0,1.37932937006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000101311990274,0.0,0.0,0.0,0.0,0.0,0.0
9402,CavemenVsAstronautsDebate,1.56599902908e-05,1.53716086388e-05,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,2.75865874012e-05,0.0,0.0,0.0,0.000184604024368,0.0,0.000123563573459,0.00023629489603,0.0,5.0655995137e-05,0.0,0.0,0.0,2.68528464017e-05,0.000207296849088,0.0
9403,CelebrityImpersonator,1.56599902908e-05,0.0,0.0,0.0,0.0,2.97190067908e-05,2.73246440965e-05,0.0,2.75865874012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51296079198e-05,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
9404,ChainedByFashion,1.56599902908e-05,1.53716086388e-05,0.0,0.0,0.0,1.48595033954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.10788287263e-05,0.0,0.0,6.51296079198e-05,0.0,6.66777796299e-05,0.0,0.0,5.37056928034e-05,0.0,0.0
9405,ChainedToARailway,1.56599902908e-05,3.07432172777e-05,0.0,0.0,0.0,1.48595033954e-05,2.73246440965e-05,0.0,1.37932937006e-05,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0
9406,ChainOfPeople,1.56599902908e-05,1.53716086388e-05,4.09642996129e-05,0.000586682311528,0.0,2.97190067908e-05,0.0,0.0,0.0,7.8400627205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
9407,ChainsawGripBFG,1.56599902908e-05,4.61148259165e-05,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000100016669445,0.0,0.0,5.37056928034e-05,0.0,0.0
9408,ChameleonCamouflage,1.56599902908e-05,3.07432172777e-05,4.09642996129e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,7.8400627205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66777796299e-05,0.0,0.0,0.0,0.0,0.0
9409,ChampionsOnTheInside,1.56599902908e-05,0.0,2.04821498064e-05,0.0,0.0,4.45785101862e-05,0.0,0.0,0.0,0.00015680125441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0655995137e-05,0.0,0.0,0.000610314311871,0.0,0.0,0.0
9410,ChandlersLaw,1.56599902908e-05,3.07432172777e-05,2.04821498064e-05,0.0,0.0,2.97190067908e-05,2.73246440965e-05,0.0,0.0,0.0,0.0,0.000794281175536,0.0,0.0,0.0,0.0,6.51296079198e-05,5.0655995137e-05,0.0,0.0,0.0,0.0,0.0,0.0
9411,ChangelingTale,1.56599902908e-05,0.0,2.04821498064e-05,0.0,0.0,0.0,0.0,0.0,1.37932937006e-05,7.8400627205e-05,8.78310131307e-05,0.0,0.000184604024368,4.55394143631e-05,0.0,0.0,6.51296079198e-05,0.0,0.0,0.0,0.0,2.68528464017e-05,0.0,0.0
9412,ChaoticStupid,1.56599902908e-05,0.0,0.0,0.0,0.0,4.45785101862e-05,2.73246440965e-05,0.0,1.37932937006e-05,0.0,4.39155065654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9413,CharacterizationMarchesOn,1.56599902908e-05,3.07432172777e-05,4.09642996129e-05,0.0,0.0,1.48595033954e-05,0.0,0.0,1.37932937006e-05,7.8400627205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66777796299e-05,0.0,0.0,0.0,0.0,0.0
